id1,id2,weight
punk,rockabilly,1
punk,grunge,1
punk,post-grunge,1
punk,art rock,1
alternative r&b,neo soul,1
alternative r&b,bedroom pop,1
alternative r&b,art pop,1
alternative r&b,indie r&b,1
alternative r&b,dancehall,1
alternative r&b,hyperpop,1
grupera,cumbia sonidera,1
grupera,tejano,1
grupera,banda,1
grupera,vallenato,1
grupera,bolero,1
grupera,salsa,1
grupera,ranchera,1
grupera,mariachi,1
grupera,corrido,1
west coast rap,gangster rap,1
west coast rap,hardcore hip hop,1
west coast rap,hip hop,1
west coast rap,rap,1
west coast rap,rap rock,1
west coast rap,mexican hip hop,1
west coast rap,latin hip hop,1
west coast rap,underground hip hop,1
west coast rap,alternative hip hop,1
opm,pinoy hip hop,1
opm,reggae,1
boy band,new jack swing,1
boy band,v-pop,1
boy band,r&b,1
boy band,quiet storm,1
boy band,ccm,1
boy band,eurodance,1
boy band,reggaeton,1
psychedelic rock,baroque pop,1
psychedelic rock,garage rock,1
psychedelic rock,progressive rock,1
psychedelic rock,folk rock,1
psychedelic rock,country rock,1
psychedelic rock,blues rock,1
psychedelic rock,blues,1
psychedelic rock,classic rock,1
psychedelic rock,art rock,1
psychedelic rock,symphonic rock,1
psychedelic rock,hard rock,1
psychedelic rock,southern rock,1
psychedelic rock,glam rock,1
psychedelic rock,rock,1
psychedelic rock,roots rock,1
psychedelic rock,motown,1
psychedelic rock,chamber pop,1
psychedelic rock,mpb,1
psychedelic rock,brazilian rock,1
psychedelic rock,album rock,1
psychedelic rock,country,1
glam metal,glam rock,1
glam metal,hard rock,1
glam metal,album rock,1
glam metal,metal,1
glam metal,progressive rock,1
glam metal,classic rock,1
glam metal,speed metal,1
glam metal,southern rock,1
stomp and holler,indie folk,1
stomp and holler,folk,1
stomp and holler,roots rock,1
stomp and holler,chamber pop,1
stomp and holler,folk rock,1
stomp and holler,christian alternative rock,1
stomp and holler,baroque pop,1
stomp and holler,indie pop,1
stomp and holler,modern rock,1
stomp and holler,indie rock,1
desi hip hop,hindi hip hop,1
desi hip hop,punjabi hip hop,1
desi hip hop,punjabi pop,1
desi hip hop,desi pop,1
desi hip hop,hardcore hip hop,1
desi hip hop,tamil hip hop,1
desi hip hop,tamil pop,1
desi hip hop,kollywood,1
ccm,worship,1
ccm,christian alternative rock,1
ccm,trance,1
rage rap,underground hip hop,1
rage rap,melodic rap,1
rage rap,cloud rap,1
rage rap,drill,1
rage rap,southern hip hop,1
rage rap,brooklyn drill,1
rage rap,dark trap,1
rage rap,emo rap,1
rage rap,hyperpop,1
hip pop,east coast hip hop,1
hip pop,r&b,1
hip pop,new jack swing,1
hip pop,neo soul,1
hip pop,southern hip hop,1
hip pop,hip hop,1
hip pop,quiet storm,1
puerto rican pop,bolero,1
puerto rican pop,latin pop,1
puerto rican pop,salsa,1
puerto rican pop,bachata,1
puerto rican pop,reggaeton,1
puerto rican pop,urbano latino,1
puerto rican pop,trap latino,1
puerto rican pop,latin alternative,1
german pop,german hip hop,1
german pop,singer-songwriter,1
miami hip hop,southern hip hop,1
miami hip hop,dark trap,1
miami hip hop,underground hip hop,1
miami hip hop,gangster rap,1
miami hip hop,cloud rap,1
miami hip hop,r&b,1
miami hip hop,emo rap,1
argentine rock,latin rock,1
argentine rock,latin alternative,1
argentine rock,blues,1
argentine rock,progressive rock,1
argentine rock,rock,1
argentine rock,punk,1
argentine rock,reggae,1
argentine rock,roots reggae,1
sertanejo pop,sertanejo,1
sertanejo pop,arrocha,1
sertanejo pop,agronejo,1
sertanejo pop,sertanejo tradicional,1
sertanejo pop,pagode,1
tropical,salsa,1
tropical,bachata,1
tropical,cumbia sonidera,1
tropical,grupera,1
tropical,bolero,1
tropical,tejano,1
tropical,colombian pop,1
tropical,mariachi,1
tropical,ranchera,1
glam rock,art rock,1
glam rock,blues rock,1
glam rock,punk,1
glam rock,baroque pop,1
glam rock,rockabilly,1
glam rock,new wave,1
glam rock,symphonic rock,1
glam rock,progressive rock,1
glam rock,classic rock,1
glam rock,album rock,1
glam rock,hard rock,1
glam rock,glam metal,1
glam rock,synthpop,1
glam rock,art pop,1
glam rock,folk rock,1
glam rock,psychedelic rock,1
glam rock,rock,1
glam rock,britpop,1
glam rock,madchester,1
glam rock,singer-songwriter,1
funk carioca,funk,1
funk carioca,funk consciente,1
funk carioca,brazilian hip hop,1
funk carioca,pagode,1
funk carioca,trap funk,1
funk carioca,agronejo,1
funk carioca,trap,1
funk carioca,sertanejo,1
funk carioca,arrocha,1
nigerian pop,afrobeats,1
nigerian pop,afropop,1
nigerian pop,dancehall,1
argentine hip hop,trap,1
argentine hip hop,latin hip hop,1
argentine hip hop,trap latino,1
argentine hip hop,urbano latino,1
argentine hip hop,reggaeton,1
argentine hip hop,cuarteto,1
argentine hip hop,latin alternative,1
argentine hip hop,lo-fi beats,1
dark trap,rap metal,1
dark trap,emo rap,1
dark trap,rage rap,1
dark trap,cloud rap,1
dark trap,meme rap,1
dark trap,underground hip hop,1
dark trap,drift phonk,1
latin viral pop,reggaeton,1
latin viral pop,colombian pop,1
latin viral pop,latin pop,1
piano rock,pop punk,1
piano rock,christian alternative rock,1
piano rock,emo,1
piano rock,baroque pop,1
piano rock,indie pop,1
piano rock,singer-songwriter,1
piano rock,art pop,1
piano rock,modern rock,1
piano rock,chamber pop,1
piano rock,art rock,1
piano rock,folk rock,1
piano rock,soft rock,1
piano rock,progressive rock,1
piano rock,britpop,1
piano rock,classic rock,1
piano rock,symphonic rock,1
piano rock,worship,1
piano rock,ccm,1
piano rock,rockabilly,1
piano rock,j-rock,1
detroit hip hop,hardcore hip hop,1
detroit hip hop,underground hip hop,1
detroit hip hop,alternative hip hop,1
detroit hip hop,gangster rap,1
detroit hip hop,hip hop,1
italian adult pop,singer-songwriter,1
italian adult pop,latin pop,1
country rock,southern rock,1
country rock,classic rock,1
country rock,soft rock,1
country rock,folk rock,1
country rock,blues rock,1
country rock,country,1
country rock,blues,1
country rock,roots rock,1
country rock,psychedelic rock,1
country rock,singer-songwriter,1
country rock,progressive rock,1
country rock,folk,1
country rock,album rock,1
country rock,hard rock,1
country rock,mariachi,1
country rock,rockabilly,1
country rock,garage rock,1
country rock,baroque pop,1
underground hip hop,cloud rap,1
underground hip hop,dark trap,1
underground hip hop,emo rap,1
underground hip hop,southern hip hop,1
underground hip hop,k-rap,1
underground hip hop,hyperpop,1
underground hip hop,alternative hip hop,1
mexican hip hop,latin hip hop,1
mexican hip hop,rap,1
mexican hip hop,mexican rock,1
mexican hip hop,latin alternative,1
mexican hip hop,mexican indie,1
progressive electro house,progressive house,1
progressive electro house,big room,1
progressive electro house,edm,1
progressive electro house,electro house,1
progressive electro house,tech house,1
progressive electro house,electronica,1
progressive electro house,slap house,1
progressive electro house,trance,1
progressive electro house,house,1
progressive electro house,deep house,1
synthpop,new wave,1
synthpop,industrial,1
synthpop,industrial rock,1
synthpop,art pop,1
synthpop,madchester,1
synthpop,alternative dance,1
synthpop,britpop,1
synthpop,classic rock,1
metropopolis,synthpop,1
metropopolis,art pop,1
metropopolis,dream pop,1
metropopolis,indie pop,1
metropopolis,shoegaze,1
metropopolis,hyperpop,1
metropopolis,alternative r&b,1
metropopolis,indie r&b,1
metropopolis,french pop,1
metropopolis,indie folk,1
metropopolis,trip hop,1
metropopolis,chamber pop,1
metropopolis,baroque pop,1
metropopolis,new rave,1
metropopolis,norwegian pop,1
garage rock,blues rock,1
garage rock,rock,1
garage rock,alternative rock,1
garage rock,rockabilly,1
garage rock,modern rock,1
garage rock,punk,1
garage rock,indie rock,1
garage rock,psychedelic rock,1
garage rock,britpop,1
garage rock,roots rock,1
garage rock,baroque pop,1
garage rock,shoegaze,1
garage rock,progressive rock,1
garage rock,art rock,1
indie folk,folk,1
indie folk,folk rock,1
indie folk,roots rock,1
indie folk,chamber pop,1
indie folk,singer-songwriter,1
indie folk,indie rock,1
vocal jazz,jazz,1
vocal jazz,jazz blues,1
vocal jazz,soul,1
vocal jazz,blues,1
vocal jazz,adult standards,1
vocal jazz,bossa nova,1
vocal jazz,motown,1
vocal jazz,quiet storm,1
vocal jazz,funk,1
europop,eurodance,1
europop,disco,1
europop,new jack swing,1
europop,latin pop,1
europop,dance pop,1
progressive house,trance,1
progressive house,big room,1
progressive house,electro house,1
progressive house,edm,1
progressive house,deep house,1
progressive house,house,1
progressive house,tech house,1
art rock,progressive rock,1
art rock,symphonic rock,1
art rock,album rock,1
art rock,glam rock,1
art rock,psychedelic rock,1
art rock,blues,1
art rock,baroque pop,1
art rock,classic rock,1
art rock,singer-songwriter,1
art rock,art pop,1
art rock,new wave,1
art rock,rock,1
art rock,blues rock,1
art rock,alternative rock,1
art rock,soft rock,1
art rock,alternative metal,1
art rock,metal,1
art rock,synthpop,1
yacht rock,soft rock,1
yacht rock,album rock,1
yacht rock,motown,1
yacht rock,southern rock,1
yacht rock,country rock,1
yacht rock,classic rock,1
yacht rock,art rock,1
yacht rock,glam rock,1
yacht rock,jazz,1
yacht rock,adult standards,1
yacht rock,vocal jazz,1
yacht rock,ccm,1
mpb,nova mpb,1
mpb,samba,1
mpb,bossa nova,1
mpb,pagode,1
mpb,brazilian rock,1
mpb,bolero,1
mpb,psychedelic rock,1
mpb,sertanejo tradicional,1
mpb,pop rock,1
mpb,latin rock,1
mpb,reggae,1
pagode,samba,1
pagode,mpb,1
pagode,pagode baiano,1
pagode,funk carioca,1
tropical house,lounge,1
tropical house,chill house,1
tropical house,stutter house,1
tropical house,slap house,1
tropical house,progressive house,1
urbano espanol,hyperpop,1
urbano espanol,cloud rap,1
urbano espanol,flamenco urbano,1
urbano espanol,latin hip hop,1
urbano espanol,rap,1
urbano espanol,trap,1
urbano espanol,trap latino,1
urbano espanol,drill,1
chamber pop,indie folk,1
chamber pop,folk,1
chamber pop,baroque pop,1
chamber pop,art pop,1
chamber pop,indie rock,1
chamber pop,indie pop,1
chamber pop,singer-songwriter,1
chamber pop,dream pop,1
chamber pop,shoegaze,1
chamber pop,britpop,1
chamber pop,alternative rock,1
chamber pop,garage rock,1
chamber pop,roots rock,1
rap francais,pop urbaine,1
rap francais,drill,1
rap francais,cloud rap,1
dance rock,synthpop,1
dance rock,new wave,1
dance rock,madchester,1
dance rock,britpop,1
dance rock,alternative dance,1
dance rock,new rave,1
dance rock,indie rock,1
dance rock,funk rock,1
dance rock,punk,1
dance rock,alternative rock,1
dance rock,art rock,1
dance rock,art pop,1
dance rock,anime,1
dance rock,j-rock,1
dance rock,j-pop,1
j-rock,anime,1
j-rock,j-pop,1
j-rock,garage rock,1
j-rock,shoegaze,1
j-rock,dream pop,1
j-rock,art pop,1
j-rock,skate punk,1
folk,singer-songwriter,1
folk,country rock,1
folk,folk rock,1
folk,roots rock,1
folk,baroque pop,1
folk,blues,1
folk,southern rock,1
folk,classic rock,1
folk,psychedelic rock,1
folk,mariachi,1
folk,rockabilly,1
folk,soft rock,1
anime,j-pop,1
anime,j-rock,1
anime,vocaloid,1
trap brasileiro,trap,1
trap brasileiro,trap funk,1
trap brasileiro,brazilian hip hop,1
trap brasileiro,funk,1
trap brasileiro,funk consciente,1
trap brasileiro,funk carioca,1
disco,motown,1
disco,quiet storm,1
disco,funk,1
disco,soul,1
disco,adult standards,1
pluggnb,underground hip hop,1
pluggnb,cloud rap,1
pluggnb,rage rap,1
pluggnb,hyperpop,1
pluggnb,melodic rap,1
pluggnb,rap,1
british soul,alternative r&b,1
british soul,soul,1
british soul,pop soul,1
british soul,neo soul,1
british soul,new jack swing,1
british soul,jazz blues,1
british soul,reggae,1
british soul,quiet storm,1
british soul,r&b,1
metalcore,screamo,1
metalcore,metal,1
metalcore,emo,1
metalcore,rap metal,1
metalcore,pop punk,1
australian pop,country,1
australian pop,dance pop,1
australian pop,new jack swing,1
australian pop,hyperpop,1
australian pop,europop,1
uk hip hop,grime,1
uk hip hop,afrobeats,1
uk hip hop,drill,1
uk hip hop,dancehall,1
christian music,ccm,1
christian music,christian alternative rock,1
christian music,worship,1
christian music,trance,1
christian music,lullaby,1
electropop,norwegian pop,1
electropop,french pop,1
electropop,art pop,1
electropop,alternative dance,1
electropop,edm,1
electropop,house,1
electropop,synthpop,1
electropop,dream pop,1
electropop,hyperpop,1
big room,progressive house,1
big room,edm,1
big room,rage rap,1
big room,electro house,1
big room,trance,1
big room,electronica,1
big room,slap house,1
big room,house,1
big room,stutter house,1
big room,tech house,1
big room,tropical house,1
big room,deep house,1
big room,chill house,1
forro,sertanejo,1
forro,arrocha,1
forro,pagode,1
forro,agronejo,1
forro,pagode baiano,1
swedish pop,europop,1
classic oklahoma country,country,1
classic oklahoma country,rockabilly,1
classic oklahoma country,southern rock,1
classic oklahoma country,roots rock,1
classic oklahoma country,baroque pop,1
classic oklahoma country,blues rock,1
classic oklahoma country,blues,1
reggaeton flow,reggaeton,1
reggaeton flow,trap latino,1
reggaeton flow,urbano latino,1
reggaeton flow,trap,1
reggaeton flow,latin hip hop,1
pop nacional,funk,1
pop nacional,funk carioca,1
pop nacional,brazilian hip hop,1
pop nacional,mpb,1
pop nacional,nova mpb,1
pop nacional,pagode,1
pop nacional,pagode baiano,1
pop nacional,samba,1
pop nacional,arrocha,1
pop nacional,sertanejo,1
pop nacional,agronejo,1
pop nacional,slap house,1
pop nacional,electro house,1
pop nacional,sertanejo tradicional,1
pop nacional,brazilian rock,1
pop nacional,reggae,1
pop nacional,lullaby,1
pop nacional,worship,1
british invasion,psychedelic rock,1
british invasion,rockabilly,1
british invasion,blues rock,1
british invasion,blues,1
british invasion,baroque pop,1
british invasion,folk rock,1
british invasion,garage rock,1
british invasion,progressive rock,1
british invasion,symphonic rock,1
british invasion,classic rock,1
british invasion,art rock,1
british invasion,glam rock,1
british invasion,rock,1
british invasion,chamber pop,1
british invasion,motown,1
mexican rock,latin alternative,1
mexican rock,latin rock,1
mexican rock,mexican indie,1
mexican rock,nu metal,1
mexican rock,rap metal,1
mexican rock,rockabilly,1
mexican rock,symphonic rock,1
mexican rock,reggae,1
mexican rock,roots reggae,1
mexican rock,latin pop,1
indie soul,neo soul,1
indie soul,alternative r&b,1
indie soul,art pop,1
indie soul,jazz,1
indie soul,trip hop,1
indie soul,lo-fi beats,1
indie soul,soul,1
indie soul,pop soul,1
contemporary r&b,new jack swing,1
contemporary r&b,quiet storm,1
contemporary r&b,r&b,1
contemporary r&b,neo soul,1
contemporary r&b,motown,1
folk-pop,indie folk,1
folk-pop,folk,1
folk-pop,roots rock,1
folk-pop,christian alternative rock,1
folk-pop,ccm,1
folk-pop,worship,1
folk-pop,acoustic pop,1
pagode novo,pagode,1
pagode novo,samba,1
pagode novo,sertanejo,1
pagode novo,mpb,1
funk metal,funk rock,1
funk metal,alternative metal,1
funk metal,alternative rock,1
funk metal,nu metal,1
funk metal,groove metal,1
funk metal,rap metal,1
funk metal,grunge,1
funk metal,thrash metal,1
funk metal,punk,1
funk metal,skate punk,1
funk metal,speed metal,1
funk metal,hard rock,1
funk metal,rap rock,1
funk metal,industrial metal,1
funk metal,industrial rock,1
funk metal,industrial,1
funk metal,post-grunge,1
funk metal,metal,1
funk metal,progressive rock,1
funk metal,glam metal,1
funk metal,glam rock,1
funk metal,album rock,1
funk metal,pop punk,1
funk metal,rock,1
funk metal,blues rock,1
funk metal,latin rock,1
funk metal,trance,1
grunge,post-grunge,1
grunge,alternative rock,1
grunge,rock,1
grunge,hard rock,1
grunge,funk rock,1
grunge,alternative metal,1
grunge,groove metal,1
grunge,punk,1
grunge,industrial rock,1
grunge,industrial metal,1
grunge,industrial,1
grunge,nu metal,1
grunge,garage rock,1
french pop,chanson,1
french pop,pop urbaine,1
emo rap,cloud rap,1
emo rap,melodic rap,1
emo rap,hyperpop,1
emo rap,pop punk,1
emo rap,dark trap,1
salsa,bolero,1
r&b francais,pop urbaine,1
r&b francais,french pop,1
r&b francais,afrobeats,1
r&b francais,chanson,1
r&b francais,drill,1
r&b francais,dancehall,1
r&b francais,afropop,1
lgbtq  hip hop,hyperpop,1
lgbtq  hip hop,alternative r&b,1
lgbtq  hip hop,neo soul,1
lgbtq  hip hop,emo rap,1
lgbtq  hip hop,cloud rap,1
lgbtq  hip hop,alternative hip hop,1
lgbtq  hip hop,new jack swing,1
lgbtq  hip hop,grime,1
turkish rock,turkish pop,1
turkish rock,arabesk,1
turkish rock,turkish hip hop,1
memphis hip hop,southern hip hop,1
memphis hip hop,gangster rap,1
memphis hip hop,drift phonk,1
memphis hip hop,underground hip hop,1
mariachi,ranchera,1
mariachi,cumbia sonidera,1
mariachi,bolero,1
brostep,edm,1
brostep,electro house,1
brostep,dark trap,1
brostep,downtempo,1
classic soul,motown,1
classic soul,soul,1
classic soul,quiet storm,1
classic soul,disco,1
classic soul,funk,1
classic soul,funk rock,1
funk mtg,funk,1
funk mtg,funk carioca,1
funk mtg,funk consciente,1
trap triste,trap,1
trap triste,trap latino,1
trap triste,urbano latino,1
trap triste,cuarteto,1
trap triste,hyperpop,1
trap triste,emo rap,1
dirty south rap,southern hip hop,1
dirty south rap,gangster rap,1
dirty south rap,trap,1
dirty south rap,rap,1
melodic metalcore,metalcore,1
melodic metalcore,metal,1
melodic metalcore,screamo,1
melodic metalcore,rap metal,1
melodic metalcore,groove metal,1
melodic metalcore,emo,1
melodic metalcore,nu metal,1
melodic metalcore,alternative metal,1
blues rock,classic rock,1
blues rock,psychedelic rock,1
blues rock,blues,1
blues rock,southern rock,1
blues rock,country rock,1
blues rock,roots rock,1
blues rock,progressive rock,1
blues rock,rock,1
blues rock,jazz blues,1
blues rock,hard rock,1
blues rock,folk rock,1
blues rock,symphonic rock,1
blues rock,art rock,1
blues rock,glam rock,1
blues rock,baroque pop,1
blues rock,garage rock,1
blues rock,alternative rock,1
blues rock,motown,1
blues rock,rockabilly,1
alternative hip hop,underground hip hop,1
alternative hip hop,east coast hip hop,1
alternative hip hop,hip hop,1
alternative hip hop,southern hip hop,1
alternative hip hop,hardcore hip hop,1
alternative hip hop,neo soul,1
alternative hip hop,trip hop,1
melancholia,dream pop,1
melancholia,folk,1
melancholia,singer-songwriter,1
melancholia,shoegaze,1
melancholia,chamber pop,1
melancholia,indie folk,1
melancholia,art pop,1
melancholia,baroque pop,1
melancholia,art rock,1
melancholia,synthpop,1
melancholia,new wave,1
melancholia,britpop,1
melancholia,glam rock,1
melancholia,indie pop,1
melancholia,roots rock,1
pop soul,alternative r&b,1
pop soul,soul,1
pop soul,neo soul,1
pop soul,album rock,1
pop soul,jazz blues,1
brazilian gospel,worship,1
brazilian gospel,lullaby,1
brazilian gospel,children's music,1
outlaw country,roots rock,1
outlaw country,country rock,1
outlaw country,rockabilly,1
outlaw country,country,1
outlaw country,southern rock,1
outlaw country,tejano,1
outlaw country,folk,1
outlaw country,singer-songwriter,1
outlaw country,blues rock,1
orchestral soundtrack,soundtrack,1
orchestral soundtrack,anime,1
orchestral soundtrack,japanese vgm,1
dutch house,big room,1
dutch house,edm,1
dutch house,electro house,1
dutch house,electronica,1
dutch house,progressive house,1
dutch house,tech house,1
dutch house,slap house,1
dutch house,dancehall,1
dutch house,house,1
dutch house,trance,1
turkish hip hop,turkish pop,1
turkish hip hop,arabesk,1
turkish hip hop,lo-fi beats,1
turkish hip hop,rap,1
turkish hip hop,drill,1
queens hip hop,east coast hip hop,1
queens hip hop,underground hip hop,1
queens hip hop,hardcore hip hop,1
queens hip hop,reggaeton,1
queens hip hop,hip hop,1
queens hip hop,gangster rap,1
queens hip hop,r&b,1
queens hip hop,new jack swing,1
christian alternative rock,ccm,1
christian alternative rock,worship,1
christian alternative rock,trance,1
christian alternative rock,post-grunge,1
christian alternative rock,pop punk,1
christian alternative rock,rap rock,1
christian alternative rock,rap metal,1
mandopop,c-pop,1
mandopop,cantopop,1
lounge,easy listening,1
lounge,adult standards,1
lounge,vocal jazz,1
lounge,jazz,1
lounge,bossa nova,1
lounge,baroque pop,1
lounge,rockabilly,1
worship,ccm,1
worship,christian alternative rock,1
dfw rap,southern hip hop,1
dfw rap,underground hip hop,1
dfw rap,latin hip hop,1
dfw rap,mexican hip hop,1
electronica,trip hop,1
electronica,downtempo,1
electronica,new rave,1
electronica,alternative dance,1
electronica,lounge,1
electronica,art pop,1
electronica,electropop,1
electronica,latin alternative,1
electronica,synthpop,1
electronica,deep house,1
pixel,vocaloid,1
trap italiana,trap,1
trap italiana,drill,1
trap italiana,emo rap,1
pop reggaeton,trap latino,1
pop reggaeton,salsa,1
pop reggaeton,latin pop,1
pop reggaeton,colombian pop,1
pop reggaeton,ranchera,1
pop reggaeton,reggaeton,1
pop reggaeton,urbano latino,1
pop reggaeton,banda,1
pop reggaeton,latin rock,1
pop reggaeton,dancehall,1
pop reggaeton,flamenco urbano,1
new orleans rap,southern hip hop,1
new orleans rap,gangster rap,1
new orleans rap,rap,1
new orleans rap,hip hop,1
new orleans rap,dark trap,1
new orleans rap,emo rap,1
new orleans rap,cloud rap,1
new orleans rap,underground hip hop,1
new orleans rap,east coast hip hop,1
otacore,big room,1
otacore,anime,1
otacore,vocaloid,1
rock-and-roll,rockabilly,1
rock-and-roll,motown,1
rock-and-roll,blues,1
rock-and-roll,adult standards,1
rock-and-roll,soul,1
rock-and-roll,folk rock,1
rock-and-roll,garage rock,1
funk,quiet storm,1
funk,soul,1
funk,funk rock,1
funk,motown,1
funk,disco,1
funk,new jack swing,1
funk,neo soul,1
quiet storm,motown,1
quiet storm,soul,1
quiet storm,disco,1
quiet storm,new jack swing,1
quiet storm,funk,1
quiet storm,funk rock,1
quiet storm,neo soul,1
quiet storm,adult standards,1
quiet storm,r&b,1
motown,soul,1
motown,quiet storm,1
motown,disco,1
motown,funk,1
motown,rockabilly,1
japanese teen pop,j-pop,1
japanese teen pop,anime,1
japanese teen pop,j-rock,1
japanese teen pop,vocaloid,1
brazilian hip hop,samba,1
brazilian hip hop,nova mpb,1
brazilian hip hop,mpb,1
brazilian hip hop,brazilian rock,1
brazilian hip hop,grime,1
brazilian hip hop,reggae,1
brazilian hip hop,roots reggae,1
brazilian hip hop,trap,1
brazilian hip hop,trap funk,1
gruperas inmortales,grupera,1
gruperas inmortales,tejano,1
gruperas inmortales,cumbia sonidera,1
gruperas inmortales,banda,1
gruperas inmortales,salsa,1
kleine hoerspiel,mexican indie,1
kleine hoerspiel,children's music,1
indie poptimism,indie pop,1
indie poptimism,alternative r&b,1
indie poptimism,alternative dance,1
dream pop,shoegaze,1
dream pop,britpop,1
dream pop,madchester,1
dream pop,alternative dance,1
dream pop,art pop,1
dream pop,christian alternative rock,1
dream pop,trip hop,1
dream pop,downtempo,1
dream pop,new wave,1
dream pop,psychedelic rock,1
dream pop,indie rock,1
dream pop,industrial rock,1
dream pop,industrial,1
dream pop,art rock,1
dream pop,baroque pop,1
dream pop,chamber pop,1
dream pop,norwegian pop,1
dream pop,bedroom pop,1
rap conscient,pop urbaine,1
rap conscient,cloud rap,1
rap conscient,chanson,1
rap conscient,french pop,1
rap conscient,melodic rap,1
neo-synthpop,synthpop,1
neo-synthpop,industrial,1
neo-synthpop,alternative dance,1
neo-synthpop,new rave,1
neo-synthpop,dream pop,1
neo-synthpop,art pop,1
neo-synthpop,trip hop,1
neo-synthpop,electropop,1
neo-synthpop,industrial metal,1
neo-synthpop,indie rock,1
funk rock,alternative metal,1
funk rock,alternative rock,1
funk rock,nu metal,1
funk rock,rap metal,1
funk rock,grunge,1
funk rock,groove metal,1
funk rock,hard rock,1
funk rock,funk,1
funk rock,rap rock,1
funk rock,motown,1
funk rock,soul,1
funk rock,new wave,1
funk rock,jazz,1
funk rock,glam metal,1
funk rock,punk,1
funk rock,album rock,1
funk rock,glam rock,1
funk rock,rock,1
easy listening,adult standards,1
easy listening,classical,1
easy listening,lounge,1
easy listening,samba,1
easy listening,vocal jazz,1
easy listening,jazz,1
easy listening,baroque pop,1
bolero,mariachi,1
bolero,ranchera,1
bolero,salsa,1
bolero,grupera,1
bolero,singer-songwriter,1
bolero,bossa nova,1
bolero,latin pop,1
bolero,bachata,1
g funk,gangster rap,1
g funk,southern hip hop,1
g funk,hardcore hip hop,1
g funk,hip hop,1
g funk,rap,1
g funk,mexican hip hop,1
g funk,latin hip hop,1
g funk,east coast hip hop,1
barbadian pop,dancehall,1
barbadian pop,afrobeats,1
barbadian pop,cloud rap,1
barbadian pop,roots reggae,1
barbadian pop,reggae,1
barbadian pop,skate punk,1
barbadian pop,afropop,1
progressive rock,symphonic rock,1
progressive rock,art rock,1
progressive rock,album rock,1
progressive rock,classic rock,1
progressive rock,psychedelic rock,1
progressive rock,baroque pop,1
progressive rock,blues,1
progressive rock,folk rock,1
progressive rock,rock,1
progressive rock,hard rock,1
eurodance,europop,1
eurodance,trance,1
eurodance,german pop,1
hardcore hip hop,east coast hip hop,1
hardcore hip hop,underground hip hop,1
hardcore hip hop,hip hop,1
hardcore hip hop,gangster rap,1
hardcore hip hop,southern hip hop,1
hardcore hip hop,reggaeton,1
bachata,salsa,1
bachata,bolero,1
australian dance,alternative dance,1
australian dance,new rave,1
australian dance,edm,1
australian dance,progressive house,1
australian dance,electro house,1
australian dance,dance pop,1
australian dance,europop,1
australian dance,new jack swing,1
australian dance,house,1
australian dance,big room,1
australian dance,stutter house,1
australian dance,trance,1
australian dance,electronica,1
australian dance,tropical house,1
neon pop punk,pop punk,1
neon pop punk,emo,1
neon pop punk,metalcore,1
neon pop punk,screamo,1
neon pop punk,acoustic pop,1
neon pop punk,punk,1
neon pop punk,christian alternative rock,1
emo,screamo,1
emo,pop punk,1
emo,punk,1
emo,skate punk,1
emo,shoegaze,1
emo,acoustic pop,1
trap boricua,trap latino,1
trap boricua,urbano latino,1
trap boricua,reggaeton,1
trap boricua,trap,1
trap boricua,cloud rap,1
trap boricua,latin hip hop,1
brazilian rock,emo,1
brazilian rock,nova mpb,1
brazilian rock,mpb,1
brazilian rock,pop rock,1
brazilian rock,latin rock,1
brazilian rock,metalcore,1
brazilian rock,brazilian hip hop,1
brazilian rock,samba,1
brazilian rock,reggae,1
funk paulista,funk consciente,1
funk paulista,funk,1
funk paulista,trap funk,1
funk paulista,funk carioca,1
funk paulista,agronejo,1
funk paulista,trap,1
funk paulista,arrocha,1
pop venezolano,reggaeton,1
pop venezolano,trap latino,1
pop venezolano,latin pop,1
pop venezolano,colombian pop,1
pop venezolano,latin hip hop,1
pop venezolano,bachata,1
pop venezolano,salsa,1
pop venezolano,urbano latino,1
cantautor,singer-songwriter,1
cantautor,bolero,1
cantautor,argentine rock,1
cantautor,latin rock,1
cantautor,ranchera,1
cantautor,latin pop,1
chanson,french pop,1
florida rap,drill,1
florida rap,melodic rap,1
florida rap,southern hip hop,1
florida rap,dark trap,1
florida rap,underground hip hop,1
bedroom r&b,hyperpop,1
bedroom r&b,bedroom pop,1
bedroom r&b,shoegaze,1
bedroom r&b,underground hip hop,1
bedroom r&b,melodic rap,1
bedroom r&b,emo rap,1
latin christian,worship,1
latin christian,christian alternative rock,1
latin christian,bolero,1
latin christian,colombian pop,1
latin christian,mariachi,1
movie tunes,children's music,1
movie tunes,classical,1
indonesian pop rock,indonesian pop,1
indonesian pop rock,dangdut,1
indonesian pop rock,lagu jawa,1
indonesian pop rock,indonesian indie,1
russian hip hop,drill,1
spanish hip hop,latin hip hop,1
spanish hip hop,reggae,1
spanish hip hop,dancehall,1
spanish hip hop,rap,1
spanish hip hop,flamenco urbano,1
dancehall,reggae,1
dancehall,roots reggae,1
dancehall,hindi hip hop,1
dancehall,desi hip hop,1
dancehall,afrobeats,1
brooklyn drill,drill,1
brooklyn drill,melodic rap,1
brooklyn drill,underground hip hop,1
trap queen,afrobeats,1
trap queen,r&b,1
trap queen,alternative r&b,1
trap queen,east coast hip hop,1
trap queen,hyperpop,1
trap queen,dancehall,1
urbano chileno,urbano latino,1
